area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
1,170157,170157,54,3,1,2,2,26,2,10,10,5,2, ,15,7,3, , , ,6,2,170150,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,1,55,2, , , , , , , , , , , , , , ,1,1713,"92,3898382246102",4,0.0,"128,333333333333",9, , , , , ,17,6,0,0,170157072402,1701570724020540304,17015707240205403104,1701570724020540310204,202504,4
1,170150,170150,71,4,1,2,2,23,3,10,10,6,2, ,2,9,5, ,1,30330101,6,1, ,1,2,12,2, , , , , , , , , ,11, ,8, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"22,2457504225134",5,0.0,"70,3333333333333",9, , , , , ,17,1,1,0,170150353802,1701503538020710407,17015035380207104107,1701503538020710410207,202507,7
1,170150,170150,71,4,1,2,1,22,3,10,10,6,2, ,5,5,7,1, , ,6,2,50350,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4510,3322,6,2, , , , , , , , , , , , ,3,8,1,1,3,1,1,40, , , , , , , , , , , ,5,300,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"105,006659468975",3,300.0,"551,5",4,1, ,1,3,7,17,1,0,0,170150384901,1701503849010710407,17015038490107104107,1701503849010710410207,202507,7
1,170151,170151,65,6,1,3,2,25,3,10,10,6,1,6, ,9,5, ,1,30310401,6,2,170150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"22,6522625881374",5,0.0,325,9, , , , , ,17,6,0,0,170151004003,1701510040030650604,17015100400306506104,1701510040030650610304,202504,4
1,170156,170156,62,3,1,3,1,19,3,10,10,6,1,5, ,7,3, , , ,6,2,170150,2,2,12,2, , , , , , , , , ,11, ,8, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"85,5210652930848",4,0.0,630,9, , , , , ,17,6,0,0,170156063702,1701560637020620304,17015606370206203104,1701560637020620310304,202504,4
1,170163,170163,53,2,1,2,2,18,3,10,10,6,1,1, ,7,2, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4711,5223,7, , , , , , , , , , , , , ,2,6,1,2,3,1,1,40, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"226,387438484939",4,0.0,"133,333333333333",5,1, ,1,5,7,17,6,0,0,170163075404,1701630754040530204,17016307540405302104,1701630754040530210204,202504,4
2,170155,170155,66,9,1,6,1,18,3,10,10,6,2, ,3,7,3, , , ,6,2,60150,1,1, , , ,30,1, ,4, , , , , , , , , , , , ,4781,5211,6,2, , , , , , , , , , , , ,1,4,1,1,3,2,1,30, , , , , , , , , , , ,5,100,2, ,70, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"50,9203351869255",4,30.0,"95,7777777777778",4,1, ,2,5,7,17,6,0,0,170155901102,1701559011020660905,17015590110206609105,1701559011020660910605,202505,5
1,170150,170150,62,6,1,2,2,28,7,10,10,6,2, ,2,9,6, ,1,30910205,6,2,180150,2,2,12,1,1,20,1, ,1,1,20,7, , , , , , , , , ,8620,2211,6,2, , , , , , , , , , , , ,1,8,1,1,3,1,1,20, , , , , , , , , , , ,5,500,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,8349706540492",5,500.0,2440,2,1, ,1,2,17,17,1,0,0,170150264806,1701502648060620601,17015026480606206101,1701502648060620610201,202501,1
2,170175,170175,64,9,1,4,1,24,3,10,10,6,2, ,11,7,3, , , ,6,2,170550,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,2511,7222,2, ,2,2,2,2,2,1,2,2,2,2,2,2,5,1,1,3,4,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,1,3, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"55,9489605735901",4,473.0,"512,8",1,1, ,1,7,3,17,6,0,0,170175900801,1701759008010640903,17017590080106409103,1701759008010640910403,202503,3
1,170150,170150,70,7,1,4,2,29,3,10,10,6,2, ,2,8,3, ,1,20910411,6,1, ,3,1, , , ,50, ,1,4, , , , , , , , , , , , ,8690,3254,2, ,3,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,1,1,50, , , , , , , , , , , ,5, , , , ,650,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"29,1844264356622",5,650.0,"562,5",1,1, ,1,3,17,17,1,0,0,170150319302,1701503193020700712,17015031930207007112,1701503193020700710412,202512,12
1,170150,170150,53,1,1,2,1,20,3,10,10,5,2, ,5,7,3, , , ,6,1, ,3,1, , , ,50, ,1,4, , , , , , , , , , , , ,4100,7112,4, ,6,2,2,2,2,1,2,2,2,2,2,2,1,2,1,5,2,1,1,50, , , , , , , , , , , ,5, , , , ,500,0,1,5, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"82,6228905810797",4,505.0,"316,25",1,1, ,1,7,6,17,1,0,0,170150352603,1701503526030530104,17015035260305301104,1701503526030530110204,202504,4
1,170150,170150,60,6,1,3,2,22,7,10,10,6,1,6, ,9,3, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"24,5676732392914",5,0.0,"107,5",9, , , , , ,17,1,0,0,170150149902,1701501499020600609,17015014990206006109,1701501499020600610309,202509,9
1,170150,170150,53,5,1,3,1,21,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"27,2335686775445",5,0.0,"169,5",9, , , , , ,17,1,0,0,170150348402,1701503484020530501,17015034840205305101,1701503484020530510301,202501,1
1,170150,170150,73,9,1,4,1,26,3,1,10,6,1,6, ,7,3, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6201,3513,2, ,2,2,2,2,1,2,1,2,2,2,1,1,5,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1170,65,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"45,2855399947021",4,1235.0,514,1,1, ,1,3,10,17,1,0,0,170150157701,1701501577010730909,17015015770107309109,1701501577010730910409,202509,9
1,170159,170159,65,1,1,1,1,29,1,1,10,6,2, ,5,7,3, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4520,7213,2, ,2,2,2,2,1,1,1,2,2,2,1,1,4,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,650,60,1,8, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"37,6831114947699",4,718.0,718,1,1, ,1,7,7,17,6,0,0,170159000604,1701590006040650107,17015900060406501107,1701590006040650110107,202507,7
1,170150,170150,65,10,1,3,1,18,3,4,10,6,1,1, ,7,3, , , ,6,2,90150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"146,461717923802",4,0.0,"350,4",9, , , , , ,17,1,0,0,170150014503,1701500145030651004,17015001450306510104,1701500145030651010304,202504,4
1,170150,170150,67,1,1,3,1,25,3,10,10,6,2, ,17,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,9,2, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,2512,"46,9543968807685",4,0.0,"192,333333333333",7, ,1, , , ,17,1,0,0,170150304402,1701503044020670106,17015030440206701106,1701503044020670110306,202506,6
1,170150,170150,64,6,1,3,2,23,3,10,10,6,1,1, ,9,4, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"22,1376672341042",5,0.0,100,9, , , , , ,17,1,0,0,170150263201,1701502632010640603,17015026320106406103,1701502632010640610303,202503,3
1,170150,170150,62,5,1,4,1,19,3,10,10,6,2, ,13,7,3, , , ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,400,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"70,6464076317423",4,0.0,375,9, , , , , ,17,1,0,0,170150334001,1701503340010620501,17015033400106205101,1701503340010620510401,202501,1
1,170150,170150,47,4,1,2,1,21,3,10,10,6,1,1, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"46,1787497534304",5,0.0,418,9, , , , , ,17,1,0,0,170150174003,1701501740030470402,17015017400304704102,1701501740030470410202,202502,2
1,170150,170150,68,1,1,3,1,27,3,10,10,5,2, ,3,7,3, , , ,6,1, ,4,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5131,2, ,3,1,2,2,2,2,2,2,2,2,2,2,5,1,1,3,2,1,1,40, , , , , , , , , , , ,5, , , , ,500,0,1,60, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"41,7512639789908",4,560.0,366,1,1, ,1,5,9,17,1,0,0,170150369402,1701503694020680107,17015036940206801107,1701503694020680110307,202507,7
2,170168,170168,53,1,1,2,2,28,2,10,10,5,2, ,8,7,3, , , ,6,2,150150,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"69,5257836635829",4,0.0,156,9, , , , , ,17,6,0,0,170168900603,1701689006030530104,17016890060305301104,1701689006030530110204,202504,4
1,170150,170150,75,6,1,8,1,25,5,10,10,6,1,5, ,9,4, ,2, ,6,1, ,8,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"330,993702599896",5,0.0,"514,444444444444",9, , , , , ,17,1,0,0,170150361701,1701503617010750611,17015036170107506111,1701503617010750610811,202511,11
1,170150,170150,63,10,1,4,2,20,4,10,10,5,1,2, ,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"122,444065007536",4,0.0,"230,75",9, , , , , ,17,1,0,0,170150041301,1701500413010631002,17015004130106310102,1701500413010631010402,202502,2
1,170150,170150,64,7,1,2,2,18,3,10,10,6,2, ,4,5,10,1, , ,3,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"50,032315654628",3,0.0,"97,75",9, , , , , ,17,1,0,0,170150031401,1701500314010640706,17015003140106407106,1701500314010640710206,202506,6
1,170150,170150,73,2,1,4,1,29,3,10,10,6,2, ,5,5,10,1, , ,6,2,80150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,1410,7533,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,10,3,2,1,40, , , , , , , , , , , ,5, , , , ,300,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"1108,26187588962",3,300.0,"258,75",4,1, ,2,7,3,17,1,0,0,170150035603,1701500356030730212,17015003560307302112,1701500356030730210412,202512,12
1,170150,170150,58,6,1,2,2,22,7,10,10,6,2, ,5,7,2, , , ,6,3,862,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4771,5223,2, ,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,3,2,1,1,40, , , , , , , , , , , ,5, , , , ,350,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,2,2511,"33,0093439877736",4,350.0,"407,5",4,1, ,1,5,7,17,1,0,0,170150315407,1701503154070580603,17015031540705806103,1701503154070580610203,202503,3
2,170252,170252,71,7,1,2,2,22,3,1,10,6,2, ,3,7,3, , , ,1,1, ,3,1, , , ,44, ,1,4, , , , , , , , , , , , ,119,6113,2, ,2,2,2,1,1,1,1,2,2,2,1,1,2,11,2, , , ,1,44, , , , , , , , , , , ,1, , , , ,470,45,1,25, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"180,485329534121",4,540.0,"213,6",1,1, ,1,6,1,17,6,0,0,170252902201,1702529022010710707,17025290220107107107,1702529022010710710207,202507,7
1,170550,170550,69,4,1,3,1,20,3,10,10,6,1,1, ,9,3, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"114,521385192678",5,0.0,"286,666666666667",9, , , , , ,17,6,0,0,170550032603,1705500326030690411,17055003260306904111,1705500326030690410311,202511,11
1,170150,170150,47,2,1,1,1,24,1,10,10,5,2, ,3,7,3, , , ,6,3,862,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4799,9520,6,2, , , , , , , , , , , , ,5,3,1,1,3,2,1,40, , , , , , , , , , , ,5,500,2, ,300, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"28,0450786696597",4,200.0,130,4,1, ,2,9,7,17,1,0,0,170150046806,1701500468060470202,17015004680604702102,1701500468060470210102,202502,2
1,170150,170150,55,4,1,4,2,18,3,10,10,6,1,3, ,5,10,1, , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"51,9677965263019",3,0.0,"90,8333333333333",9, , , , , ,17,1,0,0,170150364403,1701503644030550402,17015036440305504102,1701503644030550410402,202502,2
1,170150,170150,57,2,1,3,1,18,3,10,10,6,1,1, ,7,2, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"21,8831211984485",4,0.0,505,9, , , , , ,17,1,0,0,170150161401,1701501614010570205,17015016140105702105,1701501614010570210305,202505,5
2,170180,170180,59,6,1,2,2,20,7,10,10,6,1,6, ,8,2, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"112,409590328876",5,0.0,175,9, , , , , ,17,6,0,0,170180900201,1701809002010590606,17018090020105906106,1701809002010590610206,202506,6
1,170150,170150,73,1,1,2,2,27,3,1,5,6,2, ,2,10,2, ,1,50410401,6,1, ,1,1, , , ,20,1, ,4, , , , , , , , , , , , ,8530,3313,2, ,3,2,2,2,1,1,1,1,2,2,1,1,3,1,2, , , ,1,20, , , , , , , , , , , ,1, , , , ,300,30,1,68, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"14,1865808643568",5,398.0,1728,4,1, ,1,3,16,17,1,0,0,170150202101,1701502021010730112,17015020210107301112,1701502021010730110212,202512,12
1,170150,170150,65,7,1,3,1,24,3,10,10,6,2, ,2,8,3, ,1,20210401,6,1, ,3,2,12,2, , , , , , , , , ,8,12, , , ,1,2,20,4711,5223,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2513,"32,3061065291395",5,0.0,"233,333333333333",7, ,1, , , ,17,1,0,0,170150183702,1701501837020650704,17015018370206507104,1701501837020650710304,202504,4
1,170150,170150,56,3,1,3,2,24,3,10,10,6,1,1, ,9,3, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"27,0594091639272",5,0.0,"776,666666666667",9, , , , , ,17,1,0,0,170150040502,1701500405020560302,17015004050205603102,1701500405020560310302,202502,2
1,170185,170185,59,2,1,3,1,27,3,10,10,6,1,1, ,9,3, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"31,6777308943653",5,0.0,"381,666666666667",9, , , , , ,17,6,0,0,170185104801,1701851048010590206,17018510480105902106,1701851048010590210306,202506,6
1,170150,170150,71,9,1,3,2,20,3,4,10,6,2, ,3,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,8, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"82,8485310136507",4,0.0,220,9, , , , , ,17,1,0,0,170150296805,1701502968050710907,17015029680507109107,1701502968050710910307,202507,7
1,170150,170150,64,1,1,1,1,29,1,10,10,5,2, ,5,9,3, ,2, ,6,1, ,1,1, , , ,48, ,1,4, , , , , , , , , , , , ,1811,7322,5,2, , , , , , , , , , , , ,15,6,1,3,2,1,1,48, , , , , , , , , , , ,5,950,2, ,300, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"14,5518466782591",5,650.0,430,1,1, ,1,7,3,17,1,0,0,170150120203,1701501202030640106,17015012020306401106,1701501202030640110106,202506,6
2,170751,170751,53,9,1,4,2,20,3,10,10,6,2, ,3,7,3, , , ,3,2,170150,1,1, , , ,20,9, , , , , , , , , , , , , , ,5510,9112,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,20,1,1,1,20, , , , , , , , , , , ,5, , , , ,300,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"28,1424443411037",4,300.0,255,4,1, ,1,9,9,17,6,0,0,170751000205,1707510002050530901,17075100020505309101,1707510002050530910401,202501,1
1,170179,170179,71,2,1,4,2,18,3,10,10,6,2, ,3,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,8,8, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,2,1,1,2,2,2,2,2,2,2,8,1,1713,"41,2361478509038",4,0.0,"137,5",7, ,1, , , ,17,6,0,0,170179102301,1701791023010710210,17017910230107102110,1701791023010710210410,202510,10
1,170150,170150,60,9,1,3,2,20,3,10,10,6,2, ,12,9,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5120,5,2, , , , , , , , , , , , ,1,6,1,2,3,2,1,40, , , , , , , , , , , ,5,1300,1,80,800, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"43,7754810727254",5,580.0,"482,5",1,1, ,2,5,9,17,1,0,0,170150276402,1701502764020600906,17015027640206009106,1701502764020600910306,202506,6
1,170150,170150,53,1,1,1,2,24,1,1,10,6,1,5, ,9,5, ,1,30910205,6,3,724,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8610,2211,1, ,3,2,2,2,1,2,1,2,2,2,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,425,45,2, , , , ,2, ,2, ,1,300,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"51,0984430636759",5,470.0,535,1,1, ,1,2,17,17,1,0,0,170150205102,1701502051020530104,17015020510205301104,1701502051020530110104,202504,4
1,170156,170156,70,1,1,3,2,28,3,1,10,6,2, ,2,10,1, ,1,50410401,6,2,170150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,6419,1222,2, ,2,2,2,2,1,2,1,2,2,2,1,1,3,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,800,74,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"24,3297348131595",5,874.0,"568,5",1,1, ,1,1,11,17,6,0,0,170156061702,1701560617020700112,17015606170207001112,1701560617020700110312,202512,12
1,170150,170150,67,5,1,4,1,20,3,10,10,6,1,1, ,9,2, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"39,0926810798537",5,0.0,"420,6",9, , , , , ,17,1,0,0,170150283104,1701502831040670509,17015028310406705109,1701502831040670510409,202509,9
1,170150,170150,54,8,1,3,2,20,3,10,10,6,1,5, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"30,5819913206954",5,0.0,130,9, , , , , ,17,1,0,0,170150110201,1701501102010540807,17015011020105408107,1701501102010540810307,202507,7
1,170150,170150,52,7,1,4,2,20,3,10,10,6,2, ,5,7,3, , , ,6,1, ,3,1, , , ,16,2, ,3,1,30,1,4, , , , , , , , ,9512,4225,2, ,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,16, , , , , , , , , , , ,5, , , , ,250,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"14,2304560736531",4,250.0,66,2,1, ,1,4,19,17,1,1,0,170150176103,1701501761030520710,17015017610305207110,1701501761030520710410,202510,10
1,170150,170150,56,7,1,4,2,22,3,10,10,5,1,1, ,9,3, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"37,3628922645842",5,0.0,"230,555555555556",9, , , , , ,17,1,0,0,170150229802,1701502298020560705,17015022980205607105,1701502298020560710405,202505,5
1,170353,170353,55,8,1,3,1,23,3,10,10,6,1,5, ,8,2, ,2, ,6,2,170150,4,1, , , ,20,1, ,4, , , , , , , , , , , , ,5610,5120,2, ,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,2,1,1,20, , , , , , , , , , , ,5, , , , ,200,0,1,60, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"34,915128379367",5,260.0,379,4,1, ,1,5,9,17,6,0,0,170353023602,1703530236020550811,17035302360205508111,1703530236020550810311,202511,11
1,170151,170151,65,4,1,4,1,19,3,5,10,6,1,1, ,9,1, ,2, ,6,2,170150,5,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"22,6522625881374",5,0.0,"855,2",9, , , , , ,17,6,0,0,170151004003,1701510040030650404,17015100400306504104,1701510040030650410404,202504,4
1,170150,170150,64,3,1,2,1,27,3,10,10,6,1,1, ,9,2, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"15,4696419655236",5,0.0,175,9, , , , , ,17,1,0,0,170150108602,1701501086020640306,17015010860206403106,1701501086020640310206,202506,6
1,170150,170150,67,1,1,3,1,26,5,5,10,6,2, ,2,9,5, ,1,30910205,6,1, ,3,1, , , ,15,1, ,1,1,20,7, , , , , , , , , ,8530,2310,6,2, , , , , , , , , , , , ,1,8,1,1,2,1,1,15, , , , , , , , , , , ,5,600,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,2956882454248",5,600.0,"971,6",2,1, ,1,2,16,17,1,0,0,170150183102,1701501831020670109,17015018310206701109,1701501831020670110309,202509,9
